Geneid	CO2	avg.z	locus
gene-SYNPCC7002_RS07490	30	-0.06262078340172919	32049.SYNPCC7002_A1494
gene-SYNPCC7002_RS07495	0.04	-1.3620680181874438	32049.SYNPCC7002_A1495
gene-SYNPCC7002_RS07495	4	0.7993800963766596	32049.SYNPCC7002_A1495
gene-SYNPCC7002_RS07495	8	0.9745508254099535	32049.SYNPCC7002_A1495
gene-SYNPCC7002_RS07495	30	-0.41186290359916283	32049.SYNPCC7002_A1495
gene-SYNPCC7002_RS07500	0.04	-0.8785725209618516	32049.SYNPCC7002_A1496
gene-SYNPCC7002_RS07500	4	0.6513403779497684	32049.SYNPCC7002_A1496
gene-SYNPCC7002_RS07500	8	1.211805742733069	32049.SYNPCC7002_A1496
gene-SYNPCC7002_RS07500	30	-0.9845735997209877	32049.SYNPCC7002_A1496
gene-SYNPCC7002_RS07510	0.04	-0.10136614148167543	32049.SYNPCC7002_A1498
gene-SYNPCC7002_RS07510	4	0.4705207931836344	32049.SYNPCC7002_A1498
gene-SYNPCC7002_RS07510	8	1.028036948418354	32049.SYNPCC7002_A1498
gene-SYNPCC7002_RS07510	30	-1.3971916001203537	32049.SYNPCC7002_A1498
gene-SYNPCC7002_RS07520	0.04	0.5839612890767655	32049.SYNPCC7002_A1500
gene-SYNPCC7002_RS07520	4	0.6359594449317623	32049.SYNPCC7002_A1500
gene-SYNPCC7002_RS07520	8	0.2308684610195413	32049.SYNPCC7002_A1500
gene-SYNPCC7002_RS07520	30	-1.4507891950281286	32049.SYNPCC7002_A1500
gene-SYNPCC7002_RS07525	0.04	0.12863556510658558	32049.SYNPCC7002_A1501
gene-SYNPCC7002_RS07525	4	0.9098163805152004	32049.SYNPCC7002_A1501
gene-SYNPCC7002_RS07525	8	0.39927321206079625	32049.SYNPCC7002_A1501
gene-SYNPCC7002_RS07525	30	-1.4377251576826233	32049.SYNPCC7002_A1501
gene-SYNPCC7002_RS07530	0.04	-1.4893748448552593	32049.SYNPCC7002_A1502
gene-SYNPCC7002_RS07530	4	0.8087957274131315	32049.SYNPCC7002_A1502
gene-SYNPCC7002_RS07530	8	0.871449842901499	32049.SYNPCC7002_A1502
gene-SYNPCC7002_RS07530	30	-0.1908707254593718	32049.SYNPCC7002_A1502
gene-SYNPCC7002_RS07535	0.04	-1.324811213307156	32049.SYNPCC7002_A1503
gene-SYNPCC7002_RS07535	4	0.8722872842973458	32049.SYNPCC7002_A1503
gene-SYNPCC7002_RS07535	8	0.9266407159041161	32049.SYNPCC7002_A1503
gene-SYNPCC7002_RS07535	30	-0.4741167868943101	32049.SYNPCC7002_A1503
gene-SYNPCC7002_RS07540	0.04	-0.9978951695800069	32049.SYNPCC7002_A1504
gene-SYNPCC7002_RS07540	4	0.8974162591133257	32049.SYNPCC7002_A1504
gene-SYNPCC7002_RS07540	8	0.9213341358983751	32049.SYNPCC7002_A1504
gene-SYNPCC7002_RS07540	30	-0.8208552254317392	32049.SYNPCC7002_A1504
gene-SYNPCC7002_RS07545	0.04	-1.2045142071945119	32049.SYNPCC7002_A1505
gene-SYNPCC7002_RS07545	4	0.9138430034797125	32049.SYNPCC7002_A1505
gene-SYNPCC7002_RS07545	8	0.8881015075360451	32049.SYNPCC7002_A1505
gene-SYNPCC7002_RS07545	30	-0.5974303038212417	32049.SYNPCC7002_A1505
gene-SYNPCC7002_RS07550	0.04	-0.9483322780481918	32049.SYNPCC7002_A1506
gene-SYNPCC7002_RS07550	4	0.8532045048982142	32049.SYNPCC7002_A1506
gene-SYNPCC7002_RS07550	8	0.9882164542160248	32049.SYNPCC7002_A1506
gene-SYNPCC7002_RS07550	30	-0.8930886810660392	32049.SYNPCC7002_A1506
gene-SYNPCC7002_RS07555	0.04	-1.0109561544195986	32049.SYNPCC7002_A1507
gene-SYNPCC7002_RS07555	4	0.8134853872074408	32049.SYNPCC7002_A1507
gene-SYNPCC7002_RS07555	8	0.9803832571280207	32049.SYNPCC7002_A1507
gene-SYNPCC7002_RS07555	30	-0.7829124899158738	32049.SYNPCC7002_A1507
gene-SYNPCC7002_RS07565	0.04	-0.7242264367459004	32049.SYNPCC7002_A1509
gene-SYNPCC7002_RS07565	4	0.832416034048079	32049.SYNPCC7002_A1509
gene-SYNPCC7002_RS07565	8	0.9917141883548763	32049.SYNPCC7002_A1509
gene-SYNPCC7002_RS07565	30	-1.0999037856570495	32049.SYNPCC7002_A1509
gene-SYNPCC7002_RS07570	0.04	-0.8565162177056047	32049.SYNPCC7002_A1510
gene-SYNPCC7002_RS07570	4	0.8746259273628663	32049.SYNPCC7002_A1510
gene-SYNPCC7002_RS07570	8	1.004239662115956	32049.SYNPCC7002_A1510
gene-SYNPCC7002_RS07570	30	-1.0223493717732128	32049.SYNPCC7002_A1510
gene-SYNPCC7002_RS07575	0.04	-0.7283157628291382	32049.SYNPCC7002_A1511
gene-SYNPCC7002_RS07575	4	0.8529227662403458	32049.SYNPCC7002_A1511
gene-SYNPCC7002_RS07575	8	1.0000929306282516	32049.SYNPCC7002_A1511
gene-SYNPCC7002_RS07575	30	-1.124699934039445	32049.SYNPCC7002_A1511
gene-SYNPCC7002_RS07585	0.04	-1.206709305952643	32049.SYNPCC7002_A1513
gene-SYNPCC7002_RS07585	4	0.8288593860055611	32049.SYNPCC7002_A1513
gene-SYNPCC7002_RS07585	8	1.017630893668467	32049.SYNPCC7002_A1513
gene-SYNPCC7002_RS07585	30	-0.6397809737213829	32049.SYNPCC7002_A1513
gene-SYNPCC7002_RS07590	0.04	-1.299457569859685	32049.SYNPCC7002_A1514
gene-SYNPCC7002_RS07590	4	0.8402022557654639	32049.SYNPCC7002_A1514
gene-SYNPCC7002_RS07590	8	0.9744679720592604	32049.SYNPCC7002_A1514
gene-SYNPCC7002_RS07590	30	-0.5152126579650292	32049.SYNPCC7002_A1514
gene-SYNPCC7002_RS07595	0.04	-0.9569853864504648	32049.SYNPCC7002_A1515
gene-SYNPCC7002_RS07595	4	0.8926961962444038	32049.SYNPCC7002_A1515
gene-SYNPCC7002_RS07595	8	0.9917673023181565	32049.SYNPCC7002_A1515
gene-SYNPCC7002_RS07595	30	-0.9274781121120761	32049.SYNPCC7002_A1515
gene-SYNPCC7002_RS07600	0.04	-1.1580596150049665	32049.SYNPCC7002_A1516
gene-SYNPCC7002_RS07600	4	0.8104757282887964	32049.SYNPCC7002_A1516
gene-SYNPCC7002_RS07600	8	1.0725286223791342	32049.SYNPCC7002_A1516
gene-SYNPCC7002_RS07600	30	-0.7249447356629606	32049.SYNPCC7002_A1516
gene-SYNPCC7002_RS07605	0.04	-0.9194676084449772	32049.SYNPCC7002_A1517
gene-SYNPCC7002_RS07605	4	0.7946113597060152	32049.SYNPCC7002_A1517
gene-SYNPCC7002_RS07605	8	1.0883082075376063	32049.SYNPCC7002_A1517
gene-SYNPCC7002_RS07605	30	-0.9634519587986321	32049.SYNPCC7002_A1517
gene-SYNPCC7002_RS07620	0.04	-1.5006359876255448	32049.SYNPCC7002_A1520
gene-SYNPCC7002_RS07620	4	0.5470402826173311	32049.SYNPCC7002_A1520
gene-SYNPCC7002_RS07620	8	0.6190091302539842	32049.SYNPCC7002_A1520
gene-SYNPCC7002_RS07620	30	0.33458657475423537	32049.SYNPCC7002_A1520
gene-SYNPCC7002_RS07625	0.04	0.1275493115386866	32049.SYNPCC7002_A1521
gene-SYNPCC7002_RS07625	4	-0.3274181012727792	32049.SYNPCC7002_A1521
gene-SYNPCC7002_RS07625	8	-1.1786383409359842	32049.SYNPCC7002_A1521
gene-SYNPCC7002_RS07625	30	1.3785071306700745	32049.SYNPCC7002_A1521
gene-SYNPCC7002_RS07630	0.04	0.9493896795128224	32049.SYNPCC7002_A1522
gene-SYNPCC7002_RS07630	4	-0.9671024991544163	32049.SYNPCC7002_A1522
gene-SYNPCC7002_RS07630	8	-0.7744433480168221	32049.SYNPCC7002_A1522
gene-SYNPCC7002_RS07630	30	0.7921561676583824	32049.SYNPCC7002_A1522
gene-SYNPCC7002_RS07635	0.04	-0.13547543865492315	32049.SYNPCC7002_A1523
gene-SYNPCC7002_RS07635	4	-0.6058477362707622	32049.SYNPCC7002_A1523
gene-SYNPCC7002_RS07635	8	-0.4302917889412541	32049.SYNPCC7002_A1523
gene-SYNPCC7002_RS07635	30	1.1716149638669662	32049.SYNPCC7002_A1523
gene-SYNPCC7002_RS07640	0.04	-1.538365896626246	32049.SYNPCC7002_A1524
gene-SYNPCC7002_RS07640	4	0.17525362847319584	32049.SYNPCC7002_A1524
gene-SYNPCC7002_RS07640	8	0.5850708828346023	32049.SYNPCC7002_A1524
gene-SYNPCC7002_RS07640	30	0.7780413853184552	32049.SYNPCC7002_A1524
gene-SYNPCC7002_RS07645	0.04	-1.577525774216222	32049.SYNPCC7002_A1525
gene-SYNPCC7002_RS07645	4	0.7647493381861259	32049.SYNPCC7002_A1525
gene-SYNPCC7002_RS07645	8	0.7333589196864391	32049.SYNPCC7002_A1525
gene-SYNPCC7002_RS07645	30	0.07941751634365532	32049.SYNPCC7002_A1525
gene-SYNPCC7002_RS07650	0.04	-1.5649135079823442	32049.SYNPCC7002_A1526
gene-SYNPCC7002_RS07650	4	0.7015312049648281	32049.SYNPCC7002_A1526
gene-SYNPCC7002_RS07650	8	0.816641677039824	32049.SYNPCC7002_A1526
gene-SYNPCC7002_RS07650	30	0.0467406259776947	32049.SYNPCC7002_A1526
gene-SYNPCC7002_RS07655	0.04	-1.363122199537968	32049.SYNPCC7002_A1527
gene-SYNPCC7002_RS07655	4	0.9080961011849147	32049.SYNPCC7002_A1527
gene-SYNPCC7002_RS07655	8	0.7254010558592867	32049.SYNPCC7002_A1527
gene-SYNPCC7002_RS07655	30	-0.2703749575062371	32049.SYNPCC7002_A1527
gene-SYNPCC7002_RS07660	0.04	1.2618685637809328	32049.SYNPCC7002_A1528
gene-SYNPCC7002_RS07660	4	-0.8074174315118773	32049.SYNPCC7002_A1528
gene-SYNPCC7002_RS07660	8	-1.03055354050204	32049.SYNPCC7002_A1528
gene-SYNPCC7002_RS07660	30	0.5761024082329828	32049.SYNPCC7002_A1528
gene-SYNPCC7002_RS07665	0.04	-1.3894857233543163	32049.SYNPCC7002_A1529
gene-SYNPCC7002_RS07665	4	0.7603864504054074	32049.SYNPCC7002_A1529
gene-SYNPCC7002_RS07665	8	1.0218807118705522	32049.SYNPCC7002_A1529
gene-SYNPCC7002_RS07665	30	-0.3927814389216402	32049.SYNPCC7002_A1529
gene-SYNPCC7002_RS07670	0.04	1.3223158692466392	32049.SYNPCC7002_A1530
gene-SYNPCC7002_RS07670	4	-0.926834796538608	32049.SYNPCC7002_A1530
gene-SYNPCC7002_RS07670	8	-0.911879527680604	32049.SYNPCC7002_A1530
gene-SYNPCC7002_RS07670	30	0.5163984549725734	32049.SYNPCC7002_A1530
gene-SYNPCC7002_RS07675	0.04	-1.4646553837354856	32049.SYNPCC7002_A1531
gene-SYNPCC7002_RS07675	4	0.7361798226609471	32049.SYNPCC7002_A1531
gene-SYNPCC7002_RS07675	8	0.9636840381734841	32049.SYNPCC7002_A1531
gene-SYNPCC7002_RS07675	30	-0.23520847709894258	32049.SYNPCC7002_A1531
gene-SYNPCC7002_RS07680	0.04	-1.570226950983872	32049.SYNPCC7002_A1532
gene-SYNPCC7002_RS07680	4	0.5543034424098268	32049.SYNPCC7002_A1532
gene-SYNPCC7002_RS07680	8	0.7087780307254095	32049.SYNPCC7002_A1532
gene-SYNPCC7002_RS07680	30	0.3071454778486263	32049.SYNPCC7002_A1532
gene-SYNPCC7002_RS07685	0.04	-0.24854620107020872	32049.SYNPCC7002_A1533
gene-SYNPCC7002_RS07685	4	-0.5568807399585897	32049.SYNPCC7002_A1533
gene-SYNPCC7002_RS07685	8	-0.765575219457135	32049.SYNPCC7002_A1533
gene-SYNPCC7002_RS07685	30	1.5710021604859403	32049.SYNPCC7002_A1533
gene-SYNPCC7002_RS07690	0.04	0.6727920967210479	32049.SYNPCC7002_A1534
gene-SYNPCC7002_RS07690	4	-0.958608493693584	32049.SYNPCC7002_A1534
gene-SYNPCC7002_RS07690	8	-0.8160016656336126	32049.SYNPCC7002_A1534
gene-SYNPCC7002_RS07690	30	1.101818062606112	32049.SYNPCC7002_A1534
gene-SYNPCC7002_RS07695	0.04	-0.03790550232468733	32049.SYNPCC7002_A1535
gene-SYNPCC7002_RS07695	4	-0.8973608692180918	32049.SYNPCC7002_A1535
gene-SYNPCC7002_RS07695	8	-0.5411130118214262	32049.SYNPCC7002_A1535
gene-SYNPCC7002_RS07695	30	1.4763793833642114	32049.SYNPCC7002_A1535
gene-SYNPCC7002_RS07705	0.04	1.115060956966885	32049.SYNPCC7002_A1537
gene-SYNPCC7002_RS07705	4	-0.9634846146215794	32049.SYNPCC7002_A1537
gene-SYNPCC7002_RS07705	8	-0.8682184994959312	32049.SYNPCC7002_A1537
gene-SYNPCC7002_RS07705	30	0.7166421571505941	32049.SYNPCC7002_A1537
gene-SYNPCC7002_RS07715	0.04	-0.895789659928367	32049.SYNPCC7002_A1539
gene-SYNPCC7002_RS07715	4	-0.2453916689330824	32049.SYNPCC7002_A1539
gene-SYNPCC7002_RS07715	8	-0.11610556711955677	32049.SYNPCC7002_A1539
gene-SYNPCC7002_RS07715	30	1.257286895980983	32049.SYNPCC7002_A1539
gene-SYNPCC7002_RS07720	0.04	-1.4567846345465334	32049.SYNPCC7002_A1540
gene-SYNPCC7002_RS07720	4	0.2624014767038322	32049.SYNPCC7002_A1540
gene-SYNPCC7002_RS07720	8	0.3164653170731367	32049.SYNPCC7002_A1540
gene-SYNPCC7002_RS07720	30	0.8779178407695544	32049.SYNPCC7002_A1540
gene-SYNPCC7002_RS07725	0.04	-1.460143883751582	32049.SYNPCC7002_A1541
gene-SYNPCC7002_RS07725	4	0.48515803105556377	32049.SYNPCC7002_A1541
gene-SYNPCC7002_RS07725	8	0.8330133675002369	32049.SYNPCC7002_A1541
gene-SYNPCC7002_RS07725	30	0.14197248519577846	32049.SYNPCC7002_A1541
gene-SYNPCC7002_RS07735	0.04	-1.5818829116418807	32049.SYNPCC7002_A1543
gene-SYNPCC7002_RS07735	4	0.7029611930412132	32049.SYNPCC7002_A1543
gene-SYNPCC7002_RS07735	8	0.7865658793399278	32049.SYNPCC7002_A1543
gene-SYNPCC7002_RS07735	30	0.09235583926072916	32049.SYNPCC7002_A1543
gene-SYNPCC7002_RS07740	0.04	-1.59755976136734	32049.SYNPCC7002_A1544
gene-SYNPCC7002_RS07740	4	0.5508422736496277	32049.SYNPCC7002_A1544
gene-SYNPCC7002_RS07740	8	0.37760597148381037	32049.SYNPCC7002_A1544
gene-SYNPCC7002_RS07740	30	0.6691115162339156	32049.SYNPCC7002_A1544
gene-SYNPCC7002_RS07745	0.04	-1.4598225442586439	32049.SYNPCC7002_A1545
gene-SYNPCC7002_RS07745	4	0.7480525481941654	32049.SYNPCC7002_A1545
gene-SYNPCC7002_RS07745	8	0.5027698541475022	32049.SYNPCC7002_A1545
gene-SYNPCC7002_RS07745	30	0.20900014191698185	32049.SYNPCC7002_A1545
gene-SYNPCC7002_RS07750	0.04	-1.4869397588199988	32049.SYNPCC7002_A1546
gene-SYNPCC7002_RS07750	4	0.7325686461644485	32049.SYNPCC7002_A1546
gene-SYNPCC7002_RS07750	8	0.8071492969632784	32049.SYNPCC7002_A1546
gene-SYNPCC7002_RS07750	30	-0.052778184307716594	32049.SYNPCC7002_A1546
gene-SYNPCC7002_RS07765	0.04	-1.4568402970183125	32049.SYNPCC7002_A1549
gene-SYNPCC7002_RS07765	4	0.3234501683195543	32049.SYNPCC7002_A1549
gene-SYNPCC7002_RS07765	8	0.6695922277025653	32049.SYNPCC7002_A1549
gene-SYNPCC7002_RS07765	30	0.4637979009961668	32049.SYNPCC7002_A1549
gene-SYNPCC7002_RS07770	0.04	-1.5464719698875808	32049.SYNPCC7002_A1550
gene-SYNPCC7002_RS07770	4	0.655685452865459	32049.SYNPCC7002_A1550
gene-SYNPCC7002_RS07770	8	0.8142998177880576	32049.SYNPCC7002_A1550
gene-SYNPCC7002_RS07770	30	0.07648669923407037	32049.SYNPCC7002_A1550
gene-SYNPCC7002_RS07775	0.04	-1.5691424393781566	32049.SYNPCC7002_A1551
gene-SYNPCC7002_RS07775	4	0.6893473379469547	32049.SYNPCC7002_A1551
gene-SYNPCC7002_RS07775	8	0.7515428424906089	32049.SYNPCC7002_A1551
gene-SYNPCC7002_RS07775	30	0.12825225894059478	32049.SYNPCC7002_A1551
gene-SYNPCC7002_RS07780	0.04	-1.4548849288552212	32049.SYNPCC7002_A1552
gene-SYNPCC7002_RS07780	4	0.5451612583096914	32049.SYNPCC7002_A1552
gene-SYNPCC7002_RS07780	8	0.43727511759444615	32049.SYNPCC7002_A1552
gene-SYNPCC7002_RS07780	30	0.472448552951086	32049.SYNPCC7002_A1552
gene-SYNPCC7002_RS07785	0.04	1.3057674713764706	32049.SYNPCC7002_A1553
gene-SYNPCC7002_RS07785	4	-0.5515937272809517	32049.SYNPCC7002_A1553
gene-SYNPCC7002_RS07785	8	-0.6484373465906412	32049.SYNPCC7002_A1553
gene-SYNPCC7002_RS07785	30	-0.10573639750487232	32049.SYNPCC7002_A1553
gene-SYNPCC7002_RS07790	0.04	-1.41624236982922	32049.SYNPCC7002_A1554
gene-SYNPCC7002_RS07790	4	0.49436976509353786	32049.SYNPCC7002_A1554
gene-SYNPCC7002_RS07790	8	0.685986167971635	32049.SYNPCC7002_A1554
gene-SYNPCC7002_RS07790	30	0.23588643676404558	32049.SYNPCC7002_A1554
gene-SYNPCC7002_RS07795	0.04	-1.4965367547924844	32049.SYNPCC7002_A1555
gene-SYNPCC7002_RS07795	4	0.8092753316426664	32049.SYNPCC7002_A1555
gene-SYNPCC7002_RS07795	8	0.5725024133572015	32049.SYNPCC7002_A1555
gene-SYNPCC7002_RS07795	30	0.11475900979263545	32049.SYNPCC7002_A1555
gene-SYNPCC7002_RS07800	0.04	1.017987648007995	32049.SYNPCC7002_A1556
gene-SYNPCC7002_RS07800	4	-0.7159744272755313	32049.SYNPCC7002_A1556
gene-SYNPCC7002_RS07800	8	0.03617236226715326	32049.SYNPCC7002_A1556
gene-SYNPCC7002_RS07800	30	-0.3381855829996728	32049.SYNPCC7002_A1556
gene-SYNPCC7002_RS07810	0.04	-1.4870825501412042	32049.SYNPCC7002_A1558
gene-SYNPCC7002_RS07810	4	0.3525345885106007	32049.SYNPCC7002_A1558
gene-SYNPCC7002_RS07810	8	0.293599670094264	32049.SYNPCC7002_A1558
gene-SYNPCC7002_RS07810	30	0.8409482915363584	32049.SYNPCC7002_A1558
gene-SYNPCC7002_RS07815	0.04	0.7664594593526176	32049.SYNPCC7002_A1559
gene-SYNPCC7002_RS07815	4	0.11651066285819672	32049.SYNPCC7002_A1559
gene-SYNPCC7002_RS07815	8	0.6165554798714398	32049.SYNPCC7002_A1559
gene-SYNPCC7002_RS07815	30	-1.4995256020822345	32049.SYNPCC7002_A1559
gene-SYNPCC7002_RS07820	0.04	0.7310244726757748	32049.SYNPCC7002_A1560
gene-SYNPCC7002_RS07820	4	0.11822192405757413	32049.SYNPCC7002_A1560
gene-SYNPCC7002_RS07820	8	0.6409161514823953	32049.SYNPCC7002_A1560
gene-SYNPCC7002_RS07820	30	-1.490162548215683	32049.SYNPCC7002_A1560
gene-SYNPCC7002_RS07825	0.04	-1.4228190081127863	32049.SYNPCC7002_A1561
gene-SYNPCC7002_RS07825	4	0.5980615287273295	32049.SYNPCC7002_A1561
gene-SYNPCC7002_RS07825	8	0.9628180224512021	32049.SYNPCC7002_A1561
gene-SYNPCC7002_RS07825	30	-0.13806054306576326	32049.SYNPCC7002_A1561
gene-SYNPCC7002_RS07830	0.04	-1.445962088218649	32049.SYNPCC7002_A1562
gene-SYNPCC7002_RS07830	4	0.8169847968460427	32049.SYNPCC7002_A1562
gene-SYNPCC7002_RS07830	8	0.5696371136277292	32049.SYNPCC7002_A1562
gene-SYNPCC7002_RS07830	30	0.059340177744892045	32049.SYNPCC7002_A1562
gene-SYNPCC7002_RS07835	0.04	-0.5336442191147965	32049.SYNPCC7002_A1563
gene-SYNPCC7002_RS07835	4	0.6338895538273622	32049.SYNPCC7002_A1563
gene-SYNPCC7002_RS07835	8	0.9437895530068009	32049.SYNPCC7002_A1563
gene-SYNPCC7002_RS07835	30	-1.0440348877193433	32049.SYNPCC7002_A1563
gene-SYNPCC7002_RS07845	0.04	1.1631651502685718	32049.SYNPCC7002_A1565
gene-SYNPCC7002_RS07845	4	-0.3841925264686116	32049.SYNPCC7002_A1565
gene-SYNPCC7002_RS07845	8	0.08549954914921402	32049.SYNPCC7002_A1565
gene-SYNPCC7002_RS07845	30	-0.8644721729491641	32049.SYNPCC7002_A1565
gene-SYNPCC7002_RS07850	0.04	1.5033853839616542	32049.SYNPCC7002_A1566
gene-SYNPCC7002_RS07850	4	-0.40012237930707284	32049.SYNPCC7002_A1566
gene-SYNPCC7002_RS07850	8	-0.4221348326051456	32049.SYNPCC7002_A1566
gene-SYNPCC7002_RS07850	30	-0.6811281720494177	32049.SYNPCC7002_A1566
gene-SYNPCC7002_RS07860	0.04	0.1649265628691362	32049.SYNPCC7002_A1568
gene-SYNPCC7002_RS07860	4	-0.9254652097012297	32049.SYNPCC7002_A1568
gene-SYNPCC7002_RS07860	8	-0.3561030428798177	32049.SYNPCC7002_A1568
gene-SYNPCC7002_RS07860	30	1.1166416897119171	32049.SYNPCC7002_A1568
gene-SYNPCC7002_RS07865	0.04	1.1257621700704106	32049.SYNPCC7002_A1569
gene-SYNPCC7002_RS07865	4	-0.926637674726686	32049.SYNPCC7002_A1569
gene-SYNPCC7002_RS07865	8	-0.9144700269001731	32049.SYNPCC7002_A1569
gene-SYNPCC7002_RS07865	30	0.7153455315564551	32049.SYNPCC7002_A1569
gene-SYNPCC7002_RS07870	0.04	1.6254120800358975	32049.SYNPCC7002_A1570
gene-SYNPCC7002_RS07870	4	-0.48047007246546897	32049.SYNPCC7002_A1570
gene-SYNPCC7002_RS07870	8	-0.745071360793784	32049.SYNPCC7002_A1570
gene-SYNPCC7002_RS07870	30	-0.3998706467766452	32049.SYNPCC7002_A1570
gene-SYNPCC7002_RS07880	0.04	-1.1378687212500285	32049.SYNPCC7002_A1572
gene-SYNPCC7002_RS07880	4	0.047952946811559954	32049.SYNPCC7002_A1572
gene-SYNPCC7002_RS07880	8	0.9224071294394862	32049.SYNPCC7002_A1572
gene-SYNPCC7002_RS07880	30	0.16750864499903015	32049.SYNPCC7002_A1572
gene-SYNPCC7002_RS07885	0.04	1.4786844979097808	32049.SYNPCC7002_A1573
gene-SYNPCC7002_RS07885	4	-0.7978813938172599	32049.SYNPCC7002_A1573
gene-SYNPCC7002_RS07885	8	-0.8331924782265641	32049.SYNPCC7002_A1573
gene-SYNPCC7002_RS07885	30	0.15238937413404313	32049.SYNPCC7002_A1573
gene-SYNPCC7002_RS07890	0.04	-1.558234197026801	32049.SYNPCC7002_A1574
gene-SYNPCC7002_RS07890	4	0.485604556383265	32049.SYNPCC7002_A1574
gene-SYNPCC7002_RS07890	8	0.8239519721844177	32049.SYNPCC7002_A1574
gene-SYNPCC7002_RS07890	30	0.24867766845914097	32049.SYNPCC7002_A1574
gene-SYNPCC7002_RS07895	0.04	1.5897038415159443	32049.SYNPCC7002_A1575
gene-SYNPCC7002_RS07895	4	-0.7053294664926142	32049.SYNPCC7002_A1575
gene-SYNPCC7002_RS07895	8	-0.7536757900352784	32049.SYNPCC7002_A1575
gene-SYNPCC7002_RS07895	30	-0.13069858498805456	32049.SYNPCC7002_A1575
gene-SYNPCC7002_RS07905	0.04	1.1565111438139823	32049.SYNPCC7002_A1576
gene-SYNPCC7002_RS07905	4	-0.48808794894425794	32049.SYNPCC7002_A1576
gene-SYNPCC7002_RS07905	8	-0.789002884572334	32049.SYNPCC7002_A1576
gene-SYNPCC7002_RS07905	30	0.12057968970267025	32049.SYNPCC7002_A1576
gene-SYNPCC7002_RS07915	0.04	1.6535136593047748	32049.SYNPCC7002_A1578
gene-SYNPCC7002_RS07915	4	-0.6103824112963474	32049.SYNPCC7002_A1578
gene-SYNPCC7002_RS07915	8	-0.6002266733060693	32049.SYNPCC7002_A1578
gene-SYNPCC7002_RS07915	30	-0.4429045747023455	32049.SYNPCC7002_A1578
gene-SYNPCC7002_RS07925	0.04	1.3811406654219218	32049.SYNPCC7002_A1580
gene-SYNPCC7002_RS07925	4	-0.503429545916229	32049.SYNPCC7002_A1580
gene-SYNPCC7002_RS07925	8	-0.9670312721958294	32049.SYNPCC7002_A1580
gene-SYNPCC7002_RS07925	30	0.08932015269010565	32049.SYNPCC7002_A1580
gene-SYNPCC7002_RS07930	0.04	-0.8923476078877999	32049.SYNPCC7002_A1581
gene-SYNPCC7002_RS07930	4	-0.3170321077676769	32049.SYNPCC7002_A1581
gene-SYNPCC7002_RS07930	8	-0.12164538489253568	32049.SYNPCC7002_A1581
gene-SYNPCC7002_RS07930	30	1.3310251005480478	32049.SYNPCC7002_A1581
gene-SYNPCC7002_RS07935	0.04	0.24428834051904952	32049.SYNPCC7002_A1582
gene-SYNPCC7002_RS07935	4	-1.0094640482526112	32049.SYNPCC7002_A1582
gene-SYNPCC7002_RS07935	8	-0.6794936043004277	32049.SYNPCC7002_A1582
gene-SYNPCC7002_RS07935	30	1.444669312033988	32049.SYNPCC7002_A1582
gene-SYNPCC7002_RS07940	0.04	-0.4161686987482364	32049.SYNPCC7002_A1583
gene-SYNPCC7002_RS07940	4	-0.6656533345509427	32049.SYNPCC7002_A1583
gene-SYNPCC7002_RS07940	8	-0.5112036246790479	32049.SYNPCC7002_A1583
gene-SYNPCC7002_RS07940	30	1.5930256579782036	32049.SYNPCC7002_A1583
gene-SYNPCC7002_RS07945	0.04	-1.5450960903395818	32049.SYNPCC7002_A1584
gene-SYNPCC7002_RS07945	4	0.6111020136989753	32049.SYNPCC7002_A1584
gene-SYNPCC7002_RS07945	8	0.5124353331465348	32049.SYNPCC7002_A1584
gene-SYNPCC7002_RS07945	30	0.4215587434940684	32049.SYNPCC7002_A1584
gene-SYNPCC7002_RS07950	0.04	-1.5133924898580184	32049.SYNPCC7002_A1585
gene-SYNPCC7002_RS07950	4	0.6950219160966057	32049.SYNPCC7002_A1585
gene-SYNPCC7002_RS07950	8	0.9148151654272356	32049.SYNPCC7002_A1585
gene-SYNPCC7002_RS07950	30	-0.09644459166581504	32049.SYNPCC7002_A1585
gene-SYNPCC7002_RS07955	0.04	1.5463104491125457	32049.SYNPCC7002_A1587
gene-SYNPCC7002_RS07955	4	-0.5848721173282752	32049.SYNPCC7002_A1587
gene-SYNPCC7002_RS07955	8	-0.5819556254612912	32049.SYNPCC7002_A1587
gene-SYNPCC7002_RS07955	30	-0.37948270632296366	32049.SYNPCC7002_A1587
gene-SYNPCC7002_RS07960	0.04	1.6498569217872572	32049.SYNPCC7002_A1588
gene-SYNPCC7002_RS07960	4	-0.6751032326763646	32049.SYNPCC7002_A1588
gene-SYNPCC7002_RS07960	8	-0.46343991050406413	32049.SYNPCC7002_A1588
gene-SYNPCC7002_RS07960	30	-0.5113137786068194	32049.SYNPCC7002_A1588
gene-SYNPCC7002_RS07975	0.04	-1.5004184277506314	32049.SYNPCC7002_A1592
gene-SYNPCC7002_RS07975	4	0.7526798144479723	32049.SYNPCC7002_A1592
gene-SYNPCC7002_RS07975	8	0.48664497979456034	32049.SYNPCC7002_A1592
gene-SYNPCC7002_RS07975	30	0.2610936335080738	32049.SYNPCC7002_A1592
gene-SYNPCC7002_RS07980	0.04	0.8124679718170815	32049.SYNPCC7002_A1593
gene-SYNPCC7002_RS07980	4	-1.06319211373954	32049.SYNPCC7002_A1593
